num_large_appliances,total_units_purchased,total_units_purchased_on_mfr_coup,total_units_purchased_on_store_coup,num_small_appliances,num_pets,num_members_in_household,household_income,male_head_avg_work_hours,female_head_avg_work_hours,household_id,rim_market,primary_head_avg_work_hours,total_head_avg_work_hours,weekday_shopper,weekday_purchase_percentage,residence_status
1,79.0000,0,3,3,0,1,2,0,20,2139717,2,20,20,1,0.68354430,2
5,129.0000,4,30,5,0,2,5,0,20,2139766,2,20,20,1,0.90697674,1
6,235.0000,0,19,4,0,3,7,60,20,2139774,2,20,80,0,0.07659574,1
5,150.0000,0,10,8,1,5,6,45,0,2139840,2,0,45,1,0.90666667,1
3,53.0000,2,0,3,1,1,3,0,0,2139865,2,0,0,1,0.94339623,1
6,28.0000,0,3,6,0,1,2,0,0,2139907,2,0,0,1,0.57142857,1
2,55.0000,0,17,4,0,1,2,0,0,2139964,2,0,0,1,0.72727273,2
5,80.0000,2,11,8,0,2,5,0,0,2140004,2,0,0,0,0.38750000,1
5,76.0000,0,5,7,0,3,12,45,45,2140038,2,45,90,1,0.56578947,1
3,201.0000,0,2,6,0,4,4,42,0,2140046,2,0,42,0,0.09950249,1
5,54.0000,0,13,7,1,4,7,48,0,2140095,2,0,48,1,0.79629630,1
4,228.0000,0,0,8,1,7,3,78,0,2140103,2,0,78,1,0.77192982,2
5,167.0000,0,0,10,3,2,11,40,50,2140194,2,50,90,1,0.62874251,1
4,19.0000,0,3,5,0,1,4,0,0,2140236,2,0,0,1,0.94736842,1
5,74.0000,0,3,7,0,3,7,48,34,2140277,2,34,82,1,0.82432432,1
3,15.0000,0,1,8,1,1,2,0,34,2140467,2,34,34,1,0.60000000,1
6,140.0000,0,5,7,2,4,4,35,25,2140483,2,25,60,1,0.67857143,1
7,64.0000,0,0,11,1,2,13,45,0,2140558,2,0,45,1,0.51562500,1
2,54.0000,0,1,4,0,1,1,0,0,2140566,2,0,0,1,1.00000000,1
5,53.0000,0,1,6,0,2,11,40,40,2140798,2,40,80,1,0.88679245,1
1,18.0000,0,0,3,0,1,3,0,0,2140830,2,0,0,1,0.72222222,2
4,96.0000,0,2,4,1,2,6,40,0,2140905,2,0,40,0,0.13541667,1
5,147.0000,0,0,9,3,2,8,50,37,2140988,2,37,87,1,1.00000000,1
6,95.0000,0,7,8,2,4,10,40,40,2141002,2,40,80,0,0.46315789,1
5,73.0000,0,7,8,2,4,6,40,40,2141044,2,40,80,1,0.68493151,1
6,132.0000,0,0,11,1,2,14,40,0,2141077,2,0,40,1,0.54545455,1
4,15.0000,0,0,9,0,2,6,38,30,2141085,2,30,68,1,0.66666667,1
6,65.0000,0,2,10,0,2,9,40,40,2141200,2,40,80,0,0.13846154,1
6,70.0000,0,2,8,1,2,6,0,40,2141283,2,40,40,1,0.97142857,1
6,71.0000,2,8,9,2,2,13,50,40,2141317,2,40,90,1,0.78873239,1
4,55.0000,0,3,8,0,1,2,0,0,2141325,2,0,0,1,0.87272727,2
4,31.0000,0,0,6,1,2,2,0,0,2141341,2,0,0,1,0.77419355,1
5,94.0000,0,0,9,0,2,6,50,38,2141424,2,38,88,0,0.32978723,2
1,57.0000,0,27,1,0,1,4,41,0,2141440,2,0,41,1,0.63157895,2
5,435.0000,2,69,11,1,3,5,40,40,2141457,2,40,80,0,0.11494253,1
3,52.0000,0,26,5,3,2,8,40,40,2141473,2,40,80,1,0.59615385,2
2,14.0000,0,1,6,0,1,3,0,40,2141507,2,40,40,1,0.57142857,2
5,76.0000,0,0,7,1,2,4,0,40,2141523,2,40,40,1,0.60526316,1
6,127.0000,2,1,8,0,6,6,60,25,2141549,2,25,85,1,0.85039370,1
3,117.0000,0,13,3,0,1,2,0,0,2141614,2,0,0,1,0.82051282,3
4,39.0000,0,14,4,1,1,14,0,0,2141622,2,0,0,1,0.87179487,1
3,30.0000,0,1,6,0,1,1,0,0,2141630,2,0,0,1,0.63333333,1
4,10.0000,2,0,7,0,1,3,0,0,2141721,2,0,0,1,0.80000000,2
5,30.0000,1,0,2,0,1,1,0,0,2141812,2,0,0,0,0.46666667,1
3,66.0000,0,0,2,1,1,2,0,0,2141846,2,0,0,1,1.00000000,1
5,132.0000,0,10,7,0,3,10,40,0,2141861,2,0,40,1,0.93181818,1
5,81.0000,4,5,8,1,2,11,0,40,2141879,2,40,40,1,0.67901235,1
6,50.0000,0,2,9,0,2,5,0,0,2141960,2,0,0,1,0.86000000,1
4,68.0000,0,3,5,0,2,10,45,50,2141978,2,50,95,1,0.51470588,1
1,28.0000,0,3,4,0,1,2,0,40,2142000,2,40,40,1,0.85714286,2
6,28.0000,0,0,8,5,2,5,0,40,2142018,2,40,40,1,0.57142857,1
4,84.0000,0,0,2,1,1,3,0,0,2142158,2,0,0,1,0.91666667,1
3,24.0000,0,0,2,0,1,1,0,0,2142240,2,0,0,1,1.00000000,1
5,69.0000,0,0,6,1,1,4,10,0,2142349,2,0,10,1,0.81159420,1
6,71.0000,0,2,9,0,6,7,40,0,2142414,2,0,40,0,0.11267606,1
4,66.0000,3,0,9,8,5,2,0,40,2142430,2,40,40,1,0.59090909,1
5,67.0000,0,1,6,1,2,6,40,0,2142513,2,0,40,1,0.55223881,1
2,49.0000,0,0,11,1,2,1,0,30,2142554,2,30,30,1,0.73469388,1
5,299.0000,0,11,5,0,2,3,0,0,2142604,2,0,0,1,0.95317726,3
4,43.0000,0,0,5,1,1,1,0,0,2142703,2,0,0,1,0.81395349,1
4,48.0000,0,0,4,0,1,3,0,0,2142752,2,0,0,1,0.62500000,1
5,5.0000,0,0,4,2,2,2,0,0,2142794,2,0,0,1,0.60000000,1
5,98.0000,0,9,9,1,2,4,0,0,2142885,2,0,0,1,0.85714286,1
7,110.0000,0,7,7,1,3,6,0,40,2142919,2,40,40,1,0.58181818,1
4,79.0000,0,16,6,0,1,2,0,0,2142943,2,0,0,1,0.63291139,1
3,151.0000,0,0,7,1,3,3,0,40,2142950,2,40,40,1,0.77483444,1
4,60.0000,0,2,10,0,4,7,40,6,2142976,2,6,46,0,0.50000000,1
5,10.0000,0,0,9,0,2,10,44,45,2142992,2,45,89,1,0.70000000,1
6,93.0000,0,0,7,4,5,6,40,40,2143040,2,40,80,1,0.63440860,1
7,149.0000,0,3,8,0,2,6,0,0,2143099,2,0,0,1,0.94630872,1
6,67.0000,1,12,8,0,5,10,40,24,2143180,2,24,64,1,0.92537313,2
5,4.0000,0,0,5,0,1,2,0,35,2143214,2,35,35,0,0.50000000,1
3,63.0000,0,0,5,1,1,2,0,40,2143230,2,40,40,0,0.25396825,1
5,78.0000,0,1,9,1,5,9,40,0,2143271,2,0,40,1,0.87179487,1
3,54.0000,3,2,6,0,1,6,0,0,2143305,2,0,0,1,0.77777778,1
5,33.0000,0,0,10,2,2,9,0,0,2143396,2,0,0,1,0.81818182,1
5,6.0000,0,0,6,1,1,4,0,55,2143438,2,55,55,0,0.33333333,1
6,91.0000,0,4,9,1,5,10,40,40,2143503,2,40,80,0,0.28571429,1
4,371.0000,1,2,8,2,4,5,40,15,2143537,2,15,55,1,0.53369272,1
7,241.0000,0,1,8,2,2,4,0,60,2143552,2,60,60,1,1.00000000,1
4,71.0000,0,2,7,1,2,4,40,20,2143586,2,20,60,0,0.42253521,1
5,92.0000,1,43,6,2,1,4,0,38,2143776,2,38,38,1,0.77173913,1
7,149.0000,0,6,9,1,3,6,45,38,2143875,2,38,83,0,0.45637584,1
4,73.0000,0,2,6,1,4,5,60,0,2144048,2,0,60,0,0.27397260,2
5,77.0000,0,26,10,3,2,9,40,0,2144105,2,0,40,1,0.80519481,1
5,34.0000,0,8,10,1,2,6,40,40,2144113,2,40,80,1,0.94117647,1
5,81.0000,0,0,8,0,2,7,0,40,2144162,2,40,40,1,0.69135802,1
5,64.0000,0,28,8,0,2,8,0,40,2144188,2,40,40,0,0.42187500,1
6,97.0000,0,4,6,0,2,5,40,20,2144246,2,20,60,1,0.62886598,1
3,48.0000,0,4,6,1,2,1,40,0,2144295,2,0,40,1,0.66666667,1
3,34.0000,0,2,7,0,2,3,0,0,2144329,2,0,0,1,0.76470588,1
4,29.0000,0,1,6,1,2,6,40,0,2144428,2,0,40,0,0.13793103,1
4,181.0000,0,4,9,0,5,7,40,40,2144436,2,40,80,1,0.50276243,1
5,89.0000,0,26,7,1,2,3,40,0,2144444,2,0,40,1,0.88764045,2
4,183.0000,2,0,7,0,2,6,0,0,2144451,2,0,0,1,0.93989071,1
4,99.0000,0,41,6,1,2,2,0,0,2144469,2,0,0,0,0.39393939,1
1,46.0000,0,0,5,2,2,4,40,40,2144493,2,40,80,1,0.56521739,2
4,42.0000,0,0,4,0,2,3,30,0,2144576,2,0,30,1,0.54761905,1
3,78.0000,0,9,9,1,4,10,35,35,2144584,2,35,70,1,0.84615385,1
4,19.0000,0,0,7,1,2,3,0,0,2144667,2,0,0,1,0.89473684,1
5,68.0000,0,6,9,1,3,8,50,0,2144675,2,0,50,1,0.85294118,1
4,157.0000,0,1,6,7,2,7,40,25,2144717,2,25,65,1,0.71974522,1
6,49.0000,3,14,8,3,2,14,50,45,2144733,2,45,95,1,0.85714286,1
4,39.0000,0,0,7,5,1,2,0,20,2144808,2,20,20,1,0.84615385,1
5,116.0000,0,6,7,0,2,7,0,0,2144824,2,0,0,1,0.76724138,1
7,54.0000,0,10,10,0,2,11,40,10,2144840,2,10,50,1,0.87037037,1
4,27.0000,3,1,7,0,2,2,0,0,2144881,2,0,0,1,0.77777778,1
5,8.0000,0,0,5,0,1,2,0,0,2144923,2,0,0,0,0.25000000,1
4,102.0000,0,7,8,0,4,6,40,0,2145029,2,0,40,1,0.72549020,1
5,18.0000,0,1,10,2,2,7,40,45,2145060,2,45,85,1,0.77777778,1
8,36.0000,0,0,6,0,2,2,30,15,2145078,2,15,45,1,0.86111111,1
7,253.0000,0,4,8,0,2,10,0,0,2145243,2,0,0,1,0.78260870,1
5,170.0000,0,29,10,7,4,6,40,20,2145292,2,20,60,1,0.58235294,1
4,129.0000,0,3,8,2,4,9,40,40,2145326,2,40,80,1,0.86821705,1
5,59.0000,0,17,8,2,2,3,0,40,2145409,2,40,40,1,0.62711864,1
3,22.0000,0,0,7,1,3,7,40,50,2145425,2,50,90,1,0.63636364,2
4,48.0000,3,12,4,1,2,3,0,0,2145490,2,0,0,1,0.97916667,1
2,19.0000,0,0,6,2,2,2,0,0,2145532,2,0,0,1,1.00000000,1
6,71.0000,0,2,8,1,3,2,0,19,2145599,2,19,19,1,0.70422535,1
4,108.0000,0,3,8,1,3,1,0,48,2145672,2,48,48,1,0.53703704,1
4,86.0000,0,8,9,2,4,6,40,40,2145698,2,40,80,1,0.68604651,1
6,124.0000,0,2,9,7,3,9,50,40,2145763,2,40,90,0,0.45161290,1
6,44.0000,0,1,6,0,2,5,12,0,2145771,2,0,12,1,0.88636364,1
3,72.0000,0,4,4,2,3,3,40,39,2145805,2,39,79,1,0.76388889,1
7,121.0000,0,6,8,0,4,5,40,0,2145854,2,0,40,1,0.89256198,1
6,73.0000,0,12,5,0,2,3,0,0,2145870,2,0,0,1,0.76712329,1
6,16.0000,0,0,4,0,1,2,0,0,2145979,2,0,0,1,0.87500000,1
5,311.0000,2,3,7,1,7,8,40,30,2146035,2,30,70,1,0.83922830,1
5,54.0000,0,19,8,1,2,3,0,0,2146050,2,0,0,1,0.79629630,1
5,92.0000,0,2,9,1,3,9,40,52,2146076,2,52,92,0,0.29347826,1
5,203.0000,0,3,8,1,2,5,0,0,2146092,2,0,0,1,0.87192118,1
6,115.0000,5,8,8,0,2,4,0,0,2146118,2,0,0,1,0.76521739,1
5,84.0000,0,7,10,1,3,6,40,0,2146142,2,0,40,1,0.88095238,1
4,156.0000,0,5,7,0,3,6,40,42,2146456,2,42,82,0,0.06410256,1
6,26.0000,0,0,7,0,2,4,40,0,2146472,2,0,40,1,0.88461538,1
5,65.0000,0,1,9,0,2,7,30,0,2146480,2,0,30,1,0.80000000,1
6,130.0000,0,6,7,0,4,7,40,40,2146597,2,40,80,0,0.09230769,1
6,48.0000,5,12,8,0,2,3,0,0,2146621,2,0,0,1,0.79166667,1
6,199.0000,0,19,9,1,4,4,45,20,2146662,2,20,65,1,0.64321608,1
4,187.0000,0,5,7,1,4,6,44,40,2146738,2,40,84,1,0.56684492,1
1,332.0000,0,5,4,4,2,7,40,0,2146894,2,0,40,1,0.95481928,1
3,80.0000,0,2,9,4,2,5,40,38,2146951,2,38,78,0,0.40000000,1
1,118.0000,0,1,5,2,4,3,40,40,2147215,2,40,80,1,0.50847458,2
5,120.0000,1,41,7,0,2,9,40,0,2147314,2,0,40,1,0.75000000,1
4,35.0000,2,4,9,0,1,1,0,0,2147371,2,0,0,1,0.80000000,1
3,59.0000,0,3,6,1,4,6,40,30,2147512,2,30,70,1,0.81355932,1
4,58.0000,1,6,9,1,2,5,40,0,2147538,2,0,40,1,0.87931034,1
4,92.0000,0,0,6,1,1,3,0,0,2147579,2,0,0,1,1.00000000,1
5,121.0000,0,0,9,0,2,6,0,0,2147603,2,0,0,1,0.78512397,1
5,280.0000,0,0,6,2,3,4,0,40,2147645,2,40,40,1,0.84285714,1
3,59.0000,0,4,7,1,2,3,35,18,2147751,2,18,53,1,0.84745763,2
4,48.0000,0,0,9,4,2,6,29,40,2147777,2,40,69,1,0.56250000,2
4,115.0000,2,16,6,0,3,5,0,0,2147785,2,0,0,1,0.68695652,1
4,210.0000,0,27,9,2,5,5,40,15,2147793,2,15,55,1,0.85714286,1
6,110.0000,0,0,10,1,2,6,30,40,2147835,2,40,70,1,0.72727273,1
3,106.0000,0,4,4,0,3,4,0,40,2147892,2,40,40,1,0.54716981,1
5,54.0000,2,2,6,0,2,5,0,0,2147942,2,0,0,1,0.57407407,1
6,148.0000,2,18,9,0,4,3,40,12,2147959,2,12,52,1,0.82432432,1
6,3.0000,0,0,6,1,1,3,0,0,2147975,2,0,0,1,1.00000000,1
6,27.0000,0,10,6,1,1,5,0,0,2147983,2,0,0,1,0.70370370,1
5,70.0000,0,0,8,1,4,8,40,40,2147991,2,40,80,1,0.51428571,1
5,64.0000,0,8,8,1,2,11,0,0,2148031,2,0,0,1,0.84375000,1
5,261.0000,2,68,6,2,3,5,0,48,2148064,2,48,48,1,0.66283525,1
5,66.0000,0,0,10,0,4,4,34,0,2148205,2,0,34,1,0.57575758,1
4,27.0000,3,0,7,0,1,3,0,0,2148296,2,0,0,1,0.81481481,1
5,78.0000,0,7,5,0,2,6,0,0,2148320,2,0,0,1,0.82051282,1
3,82.0000,2,0,5,1,3,1,0,0,2148353,2,0,0,1,0.73170732,1
5,140.0000,0,3,9,0,3,5,0,0,2148411,2,0,0,1,0.84285714,1
5,6.0000,0,0,6,2,1,2,0,0,2148452,2,0,0,1,0.83333333,1
2,103.0000,0,25,6,1,1,3,40,0,2148494,2,0,40,1,0.76699029,2
5,127.0000,0,11,10,1,2,7,40,0,2148627,2,0,40,1,0.60629921,1
5,98.0000,0,2,10,0,2,6,0,0,2148635,2,0,0,1,0.52040816,1
5,56.0000,0,2,9,2,4,5,0,40,2148726,2,40,40,1,0.80357143,1
3,238.0000,0,27,8,1,4,7,40,40,2148791,2,40,80,1,0.59243697,2
5,42.0000,0,2,9,3,1,5,0,40,2148882,2,40,40,1,0.66666667,1
7,166.0000,0,13,8,0,3,8,80,18,2148924,2,18,98,1,0.81927711,1
6,125.0000,0,4,10,0,3,8,0,0,2149039,2,0,0,1,0.62400000,1
7,349.0000,2,11,7,3,4,9,53,40,2149054,2,40,93,1,0.56446991,1
4,128.0000,0,4,8,0,4,6,48,44,2149062,2,44,92,1,0.65625000,1
5,216.0000,0,3,9,0,2,8,0,0,2149195,2,0,0,1,0.77777778,1
5,48.0000,0,2,8,2,2,6,60,40,2149468,2,40,100,1,0.68750000,2
3,107.0000,0,14,7,0,3,8,0,40,2149500,2,40,40,1,0.76635514,1
6,178.0000,0,28,7,2,3,2,0,0,2149518,2,0,0,1,0.83707865,1
2,33.0000,0,20,5,2,1,1,0,0,2149567,2,0,0,1,0.96969697,3
3,18.0000,0,2,6,3,4,3,40,0,2149583,2,0,40,1,0.83333333,2
6,57.0000,0,1,7,1,3,6,0,41,2149609,2,41,41,1,0.61403509,2
2,66.0000,8,9,9,3,2,4,0,40,2149674,2,40,40,1,0.93939394,2
5,73.0000,0,14,4,0,2,4,0,0,2149740,2,0,0,1,0.73972603,1
4,74.0000,0,33,4,0,1,6,0,0,2149823,2,0,0,1,0.82432432,1
5,94.0000,4,46,4,0,2,12,0,0,2149872,2,0,0,1,0.59574468,1
5,51.0000,0,17,9,0,3,7,40,0,2149989,2,0,40,1,0.86274510,1
5,139.0000,0,0,9,5,5,11,60,40,2150029,2,40,100,1,0.71223022,1
4,76.0000,0,6,6,1,1,8,0,0,2150078,2,0,0,1,0.93421053,1
4,331.0000,0,6,8,1,6,4,0,30,2150094,2,30,30,1,0.66767372,1
5,23.0000,0,4,3,0,3,3,0,0,2150136,2,0,0,1,1.00000000,1
4,91.0000,0,1,8,0,4,4,35,30,2150169,2,30,65,1,0.60439560,1
4,38.0000,0,2,10,4,1,5,0,40,2150201,2,40,40,0,0.36842105,1
5,275.0000,2,58,8,0,2,5,0,0,2150292,2,0,0,1,0.77454545,1
3,130.0000,0,5,7,2,2,11,33,0,2150425,2,0,33,1,0.66153846,1
3,113.0000,0,3,8,1,3,5,40,0,2150490,2,0,40,1,0.51327434,1
4,76.0000,0,9,9,2,3,4,40,0,2150557,2,0,40,1,0.86842105,1
4,42.0000,2,0,8,3,3,5,60,20,2150680,2,20,80,0,0.42857143,2
8,19.0000,0,3,9,1,5,9,50,28,2150706,2,28,78,1,0.68421053,1
3,27.0000,0,0,7,2,5,6,40,10,2150771,2,10,50,1,0.62962963,2
5,114.0000,0,5,10,1,3,4,55,50,2150813,2,50,105,0,0.28947368,1
8,47.0000,0,10,9,1,3,5,40,30,2150847,2,30,70,1,0.74468085,1
5,109.0000,0,6,9,0,4,7,60,28,2150854,2,28,88,1,0.64220183,1
5,140.0000,0,6,8,4,2,7,45,35,2150938,2,35,80,1,0.58571429,1
6,93.0000,0,0,8,1,2,3,35,35,2150946,2,35,70,1,0.60215054,1
3,51.0000,0,0,3,2,2,5,0,80,2151027,2,80,80,0,0.13725490,2
6,133.0000,0,4,8,0,2,10,0,0,2151282,2,0,0,1,0.85714286,1
5,165.0000,0,21,10,2,2,6,65,0,2151332,2,0,65,1,0.77575758,1
4,51.0000,0,3,7,0,5,8,40,40,2151340,2,40,80,1,0.80392157,2
5,88.0000,0,6,3,1,3,10,40,0,2151407,2,0,40,1,0.63636364,1
5,56.0000,0,0,8,2,2,3,0,0,2151423,2,0,0,1,0.96428571,1
6,66.0000,0,17,8,0,2,3,25,0,2151472,2,0,25,1,0.68181818,1
6,52.0000,2,10,10,3,3,9,40,16,2151555,2,16,56,1,0.57692308,1
6,25.0000,1,0,7,1,3,4,0,48,2151613,2,48,48,0,0.40000000,1
5,57.0000,0,19,9,0,2,6,0,0,2151779,2,0,0,1,0.59649123,1
4,122.0000,0,0,10,0,3,6,40,40,2151829,2,40,80,0,0.36065574,1
4,22.0000,0,3,3,2,1,4,0,40,2151852,2,40,40,0,0.40909091,2
3,10.0000,0,0,9,0,2,11,48,48,2151944,2,48,96,1,1.00000000,1
3,68.0000,0,16,7,0,2,3,0,40,2151969,2,40,40,1,0.85294118,1
7,104.0000,0,3,7,1,5,8,40,35,2152017,2,35,75,1,0.73076923,1
3,41.0000,0,0,8,0,1,5,0,40,2152108,2,40,40,1,0.85365854,1
5,162.0000,0,0,10,0,4,10,40,40,2152116,2,40,80,0,0.27777778,1
6,147.0000,1,12,6,0,3,6,40,0,2152173,2,0,40,1,0.70748299,1
8,25.0000,0,3,8,1,4,10,44,48,2152256,2,48,92,1,0.68000000,1
4,74.0000,0,3,7,2,4,6,40,0,2152264,2,0,40,1,0.71621622,1
5,93.0000,0,3,8,3,2,8,40,40,2152280,2,40,80,1,0.80645161,1
5,50.0000,0,2,5,1,1,5,0,17,2152355,2,17,17,1,0.76000000,1
5,12.0000,0,0,9,0,1,5,0,40,2152439,2,40,40,1,0.83333333,1
7,94.0000,0,13,6,5,5,11,50,0,2152454,2,0,50,1,0.74468085,1
4,77.0000,0,4,7,4,2,3,0,40,2152702,2,40,40,1,0.51948052,1
3,41.0000,0,0,6,5,2,5,60,0,2152801,2,0,60,1,0.58536585,1
6,44.0000,0,1,10,2,3,8,45,40,2152975,2,40,85,0,0.47727273,1
5,20.0000,1,0,11,1,2,4,40,0,2152983,2,0,40,1,0.55000000,1
4,125.0000,0,4,8,1,2,6,0,30,2153015,2,30,30,1,0.62400000,1
5,222.0000,0,0,8,0,4,12,50,0,2153064,2,0,50,0,0.48198198,1
5,121.0000,0,0,6,4,3,6,40,0,2153163,2,0,40,1,0.65289256,1
6,102.0000,0,16,8,0,2,5,0,0,2153288,2,0,0,1,0.86274510,1
3,125.0000,0,4,6,0,1,4,0,40,2153387,2,40,40,1,0.59200000,1
7,103.0000,0,5,10,0,2,12,35,40,2153494,2,40,75,0,0.47572816,1
6,16.0000,0,0,7,1,2,2,0,20,2153528,2,20,20,1,0.62500000,1
1,11.0000,1,1,5,3,2,3,40,24,2153536,2,24,64,1,1.00000000,1
4,112.0000,0,2,8,1,4,8,40,40,2153619,2,40,80,1,0.79464286,1
5,130.0000,0,1,10,2,2,8,40,40,2153635,2,40,80,1,0.75384615,1
5,63.0000,0,1,4,1,1,4,0,0,2153643,2,0,0,1,0.79365079,1
5,295.0000,0,0,6,0,2,14,60,50,2153759,2,50,110,1,0.68813559,1
5,202.0000,2,17,9,2,4,7,24,40,2153791,2,40,64,0,0.42574257,3
3,25.0000,0,6,5,2,2,7,50,30,2153890,2,30,80,1,0.84000000,2
6,40.0000,0,0,10,0,4,6,44,20,2154047,2,20,64,1,0.75000000,1
3,40.0000,0,0,9,1,5,5,48,0,2154054,2,0,48,1,0.85000000,1
5,28.0000,0,3,7,0,2,5,0,0,2154112,2,0,0,1,0.75000000,1
1,171.0000,0,0,5,0,3,1,0,0,2154237,2,0,0,1,0.83625731,2
5,35.0000,0,0,9,1,1,3,0,0,2154278,2,0,0,1,0.51428571,1
3,65.0000,0,1,10,1,4,10,40,45,2154336,2,45,85,0,0.44615385,1
5,59.0000,0,1,10,1,3,1,0,30,2154351,2,30,30,1,0.71186441,1
5,360.0000,0,16,7,1,2,7,0,0,2154468,2,0,0,1,0.81666667,1
4,70.0000,1,32,9,0,2,4,0,0,2154476,2,0,0,1,0.94285714,1
5,185.0000,2,44,8,1,2,14,0,0,2154625,2,0,0,0,0.47567568,1
1,92.0000,0,0,6,2,1,5,0,60,2154849,2,60,60,0,0.43478261,1
6,41.0000,0,15,9,0,2,12,50,50,2154898,2,50,100,1,0.65853659,1
4,14.0000,0,0,6,2,6,2,0,0,2154906,2,0,0,1,1.00000000,1
4,38.0000,1,0,8,2,2,8,0,50,2154948,2,50,50,0,0.47368421,1
1,158.0000,1,3,6,0,5,6,42,20,2155051,2,20,62,0,0.34177215,1
4,91.0000,0,11,7,1,5,6,40,40,2155085,2,40,80,1,0.78021978,1
6,33.0000,0,0,10,0,4,7,40,50,2155101,2,50,90,0,0.33333333,1
5,38.0000,0,3,6,1,3,7,0,25,2155333,2,25,25,1,0.65789474,1
5,125.0000,1,15,10,0,2,10,40,40,2155408,2,40,80,1,0.54400000,1
5,13.0000,0,0,6,2,3,3,40,0,2155465,2,0,40,1,0.53846154,1
4,17.0000,0,0,3,0,2,2,0,0,2155481,2,0,0,1,0.76470588,1
6,75.0000,0,2,4,2,3,5,48,18,2155572,2,18,66,1,0.61333333,1
4,32.0000,0,0,7,3,2,5,0,36,2155580,2,36,36,1,0.84375000,1
4,177.0000,1,9,8,0,5,12,40,0,2155622,2,0,40,1,0.86440678,1
5,410.0000,0,13,8,2,2,10,40,30,2155697,2,30,70,1,0.78292683,1
6,28.0000,3,1,8,0,2,11,70,0,2155879,2,0,70,1,0.96428571,1
4,20.0000,0,4,7,0,1,7,0,0,2155929,2,0,0,1,0.75000000,1
4,50.0000,0,1,4,1,2,11,40,0,2156034,2,0,40,1,1.00000000,1
6,107.0000,0,0,5,0,2,7,0,0,2156059,2,0,0,1,1.00000000,1
6,70.0000,0,0,10,2,2,3,0,0,2156091,2,0,0,1,0.88571429,1
5,76.0000,0,2,9,1,5,4,50,40,2156224,2,40,90,0,0.19736842,1
1,139.0000,0,0,3,2,2,4,40,0,2156299,2,0,40,1,1.00000000,2
3,37.0000,0,0,3,4,2,4,0,72,2156349,2,72,72,1,0.78378378,1
7,78.0000,0,0,9,0,2,9,0,40,2156455,2,40,40,1,0.58974359,1
5,90.0000,0,1,6,2,2,11,0,40,2156562,2,40,40,1,0.64444444,1
7,135.0000,0,8,8,2,5,10,40,40,2156786,2,40,80,1,0.57037037,1
7,102.0000,0,32,8,3,4,6,0,0,2156943,2,0,0,1,0.78431373,1
7,314.0000,0,7,10,1,3,7,50,16,2157024,2,16,66,1,0.75796178,1
5,108.0000,0,3,10,3,5,13,60,24,2157040,2,24,84,1,0.68518519,1
4,41.0000,1,13,6,0,2,6,0,0,2157115,2,0,0,0,0.46341463,1
5,11.0000,0,0,8,0,1,7,0,60,2157164,2,60,60,0,0.09090909,1
3,276.0000,0,31,7,1,2,3,0,0,2157206,2,0,0,1,0.81884058,1
4,96.0000,0,2,6,1,2,3,0,0,2157248,2,0,0,0,0.48958333,1
6,72.0000,3,4,9,0,2,5,37,37,2157297,2,37,74,1,0.90277778,1
5,38.0000,0,6,9,1,2,5,20,47,2157420,2,47,67,0,0.42105263,1
5,136.0000,0,16,9,1,4,7,40,0,2157495,2,0,40,1,0.50735294,1
4,56.0000,0,11,9,2,2,5,0,45,2157701,2,45,45,0,0.32142857,1
5,333.0000,0,13,7,0,2,8,40,0,2157776,2,0,40,1,0.57357357,1
6,11.0000,0,0,7,0,1,8,0,0,2157925,2,0,0,0,0.45454545,1
5,104.0000,0,12,8,3,2,3,0,0,2158055,2,0,0,1,0.57692308,3
3,50.0000,1,23,6,0,1,5,0,40,2158097,2,40,40,0,0.40000000,1
4,89.0000,0,2,9,2,4,5,40,0,2158188,2,0,40,1,0.97752809,1
4,112.0000,0,0,9,1,3,8,40,45,2158196,2,45,85,0,0.34821429,1
6,45.0000,0,0,10,3,2,8,0,40,2158261,2,40,40,0,0.40000000,1
4,42.0000,0,6,2,1,1,4,0,40,2158378,2,40,40,0,0.40476190,1
6,143.0000,2,7,11,3,3,10,40,30,2158410,2,30,70,1,0.81118881,1
6,97.0000,1,1,9,1,3,11,40,45,2158436,2,45,85,1,0.61855670,1
5,31.0000,0,4,3,1,2,5,40,0,2158519,2,0,40,0,0.22580645,1
5,86.0000,0,0,9,2,4,7,40,15,2158568,2,15,55,1,0.80232558,1
4,95.0000,1,16,10,4,4,4,40,44,2158642,2,44,84,0,0.42105263,2
3,60.0000,5,1,3,0,1,2,0,0,2158725,2,0,0,1,0.70000000,1
3,40.0000,0,0,9,0,2,7,50,15,2158873,2,15,65,1,0.67500000,1
6,80.0000,0,2,10,2,4,7,50,60,2159046,2,60,110,1,0.70000000,1
4,47.0000,0,0,5,1,1,8,40,0,2159079,2,0,40,1,0.61702128,2
5,32.0000,0,10,7,0,1,4,0,0,2159301,2,0,0,1,0.53125000,1
3,164.0000,0,0,6,1,3,6,40,40,2159319,2,40,80,1,0.84756098,1
7,71.0000,0,2,9,0,4,10,76,40,2159657,2,40,116,1,0.60563380,1
4,96.0000,0,1,6,0,4,4,40,0,2159681,2,0,40,1,0.70833333,1
5,202.0000,0,4,10,3,6,4,50,45,2159749,2,45,95,1,0.72277228,1
4,66.0000,2,1,7,2,2,5,0,40,2159756,2,40,40,1,0.56060606,1
